date,close,high,low,volume,code
2017-03-17,10.771,10.911,10.732,22313.0,000529
2017-03-20,10.871,10.921,10.712,23765.0,000529
2017-03-21,10.811,10.931,10.791,17021.0,000529
2017-03-22,10.761,10.831,10.652,20163.0,000529
2017-03-23,10.582,10.791,10.562,28702.0,000529
2017-03-24,10.453,10.602,10.353,40903.0,000529
2017-03-27,10.751,10.831,10.443,46959.0,000529
2017-03-28,10.811,10.861,10.572,42567.0,000529
2017-03-29,10.642,10.841,10.602,31873.0,000529
2017-03-30,10.632,10.801,10.602,35412.0,000529
2017-03-31,10.702,10.771,10.522,19160.0,000529
2017-04-05,10.821,10.861,10.702,34510.0,000529
2017-04-06,10.831,10.881,10.751,21891.0,000529
2017-04-07,10.911,10.911,10.761,28817.0,000529
2017-04-10,10.99,11.02,10.861,42577.0,000529
2017-04-11,11.329,11.568,10.612,91231.0,000529
2017-04-12,11.707,12.026,11.498,242104.0,000529
2017-04-13,11.408,11.737,11.289,108055.0,000529
2017-04-14,11.329,11.697,11.16,94792.0,000529
2017-04-17,10.761,11.329,10.513,65239.0,000529
2017-04-18,10.811,10.98,10.662,38054.0,000529
2017-04-19,10.503,10.811,10.333,49633.0,000529
2017-04-20,10.254,10.602,10.174,50233.0,000529
2017-04-21,10.244,10.313,10.025,34501.0,000529
2017-04-24,10.114,10.204,9.975,28835.0,000529
2017-04-25,10.005,10.204,9.836,42163.0,000529
2017-04-26,9.925,10.055,9.875,25586.0,000529
2017-04-27,9.696,9.925,9.457,33459.0,000529
2017-04-28,9.955,9.985,9.716,27987.0,000529
2017-05-02,9.985,10.094,9.846,17880.0,000529
2017-05-03,10.174,10.214,9.925,30246.0,000529
2017-05-04,10.124,10.214,10.035,17597.0,000529
2017-05-05,10.075,10.144,9.955,23058.0,000529
2017-05-08,9.846,10.144,9.836,22846.0,000529
2017-05-09,9.846,9.945,9.487,20195.0,000529
2017-05-10,9.636,9.895,9.577,9781.0,000529
2017-05-11,9.706,9.826,9.368,19263.0,000529
2017-05-12,9.826,9.915,9.517,21733.0,000529
2017-05-15,9.587,9.836,9.587,13109.0,000529
2017-05-16,9.856,9.905,9.497,20893.0,000529
2017-05-17,10.015,10.035,9.766,22769.0,000529
2017-05-18,9.965,10.114,9.885,14662.0,000529
2017-05-19,10.025,10.114,9.925,13903.0,000529
2017-05-22,9.895,10.075,9.736,14006.0,000529
2017-05-23,9.527,9.856,9.338,28746.0,000529
2017-05-24,9.447,9.497,8.96,24567.0,000529
2017-05-25,9.398,9.507,9.189,22013.0,000529
2017-05-26,9.189,9.408,9.119,18282.0,000529
2017-05-31,9.139,9.358,9.129,14229.0,000529
2017-06-01,8.76,9.208,8.721,19150.0,000529
2017-06-02,8.681,8.76,8.541,27187.0,000529
2017-06-05,8.9,8.97,8.591,63250.0,000529
2017-06-06,8.88,9.099,8.77,36680.0,000529
2017-06-07,9.2,9.22,8.89,38970.0,000529
2017-06-08,9.46,9.84,9.16,62421.0,000529
2017-06-09,9.58,9.9,9.33,46832.0,000529
2017-06-12,9.39,9.6,9.39,28457.0,000529
2017-06-13,9.4,9.5,9.28,30935.0,000529
2017-06-14,9.47,9.55,9.34,16531.0,000529
2017-06-15,9.49,9.57,9.41,20275.0,000529
2017-06-16,9.25,9.55,9.25,34699.0,000529
2017-06-19,9.23,9.33,9.14,37021.0,000529
2017-06-20,9.31,9.47,9.13,35473.0,000529
2017-06-21,9.31,9.39,9.22,20453.0,000529
2017-06-22,8.95,9.36,8.91,26009.0,000529
2017-06-23,8.78,8.99,8.68,58300.0,000529
2017-06-26,9.04,9.05,8.69,34654.0,000529
2017-06-27,9.15,9.35,9.04,35697.0,000529
2017-06-28,8.98,9.11,8.91,22119.0,000529
2017-06-29,9.06,9.12,8.92,17111.0,000529
2017-06-30,9.15,9.27,8.93,27052.0,000529
2017-07-03,9.16,9.2,9.07,24622.0,000529
2017-07-04,9.05,9.15,9.0,18882.0,000529
2017-07-05,9.15,9.27,9.01,28016.0,000529
2017-07-06,9.07,9.18,9.03,22140.0,000529
2017-07-07,9.45,9.48,9.06,78454.0,000529
2017-07-10,9.5,9.73,9.3,91033.0,000529
2017-07-11,9.34,9.77,9.3,85417.0,000529
2017-07-12,9.45,9.54,9.2,39464.0,000529
2017-07-13,9.33,9.45,9.28,20220.0,000529
2017-07-14,9.07,9.41,8.98,47637.0,000529
2017-07-17,8.48,9.07,8.29,82982.0,000529
2017-07-18,8.08,8.68,7.75,115105.0,000529
2017-07-19,8.14,8.19,7.92,54814.0,000529
2017-07-20,8.15,8.25,8.08,28049.0,000529
2017-07-21,8.18,8.24,8.11,22470.0,000529
2017-07-24,8.27,8.3,8.09,23110.0,000529
2017-07-25,8.2,8.32,8.14,22378.0,000529
2017-07-26,8.12,8.24,8.08,17508.0,000529
2017-07-27,8.23,8.32,8.1,31297.0,000529
2017-07-28,8.27,8.31,8.22,23568.0,000529
2017-07-31,8.35,8.48,8.2,37630.0,000529
2017-08-01,8.32,8.4,8.25,19296.0,000529
2017-08-02,8.22,8.32,8.2,21893.0,000529
2017-08-03,8.27,8.27,8.16,21848.0,000529
2017-08-04,8.59,8.88,8.4,88138.0,000529
2017-08-07,8.68,8.75,8.4,68496.0,000529
2017-08-08,8.9,8.93,8.49,72496.0,000529
2017-08-09,8.75,8.88,8.72,43393.0,000529
2017-08-10,8.56,8.79,8.51,36497.0,000529
2017-08-11,8.35,8.62,8.33,31545.0,000529
2017-08-14,8.48,8.49,8.3,28337.0,000529
2017-08-15,8.48,8.55,8.45,17209.0,000529
2017-08-16,8.54,8.54,8.38,21427.0,000529
2017-08-17,8.67,8.68,8.5,36511.0,000529
2017-08-18,8.69,8.87,8.58,45413.0,000529
2017-08-21,8.75,8.89,8.72,30815.0,000529
2017-08-22,8.59,8.82,8.54,28317.0,000529
2017-08-23,8.57,8.64,8.51,17344.0,000529
2017-08-24,8.64,8.71,8.51,25055.0,000529
2017-08-25,8.64,8.67,8.58,19795.0,000529
2017-08-28,8.69,8.71,8.62,24850.0,000529
2017-08-29,8.71,8.83,8.66,29217.0,000529
2017-08-30,8.9,9.0,8.71,57827.0,000529
2017-08-31,8.85,8.92,8.8,31251.0,000529
2017-09-01,8.84,8.92,8.8,29807.0,000529
2017-09-04,8.75,8.89,8.72,31443.0,000529
2017-09-05,8.76,8.82,8.72,27037.0,000529
2017-09-06,8.73,8.78,8.7,24130.0,000529
2017-09-07,8.71,8.77,8.67,27569.0,000529
2017-09-08,8.73,8.75,8.67,27126.0,000529
2017-09-11,8.76,8.76,8.67,25006.0,000529
2017-09-12,8.7,8.79,8.69,33830.0,000529
