date,open,close,high,low,volume,code
2017-09-08 14:00,8.73,8.73,8.74,8.72,182.0,529
2017-09-08 14:05,8.73,8.73,8.73,8.72,258.0,529
2017-09-08 14:10,8.73,8.71,8.73,8.7,2386.0,529
2017-09-08 14:15,8.72,8.7,8.72,8.69,898.0,529
2017-09-08 14:20,8.7,8.69,8.71,8.69,576.0,529
2017-09-08 14:25,8.69,8.69,8.71,8.69,565.0,529
2017-09-08 14:30,8.69,8.69,8.71,8.68,421.0,529
2017-09-08 14:35,8.69,8.69,8.71,8.67,939.0,529
2017-09-08 14:40,8.69,8.69,8.71,8.69,342.0,529
2017-09-08 14:45,8.69,8.7,8.71,8.69,339.0,529
2017-09-08 14:50,8.7,8.7,8.7,8.69,562.0,529
2017-09-08 14:55,8.7,8.73,8.73,8.69,784.0,529
2017-09-08 15:00,8.73,8.73,8.73,8.72,158.0,529
2017-09-11 09:35,8.75,8.71,8.75,8.7,422.0,529
2017-09-11 09:40,8.71,8.71,8.73,8.68,804.0,529
2017-09-11 09:45,8.71,8.71,8.71,8.69,851.0,529
2017-09-11 09:50,8.71,8.71,8.73,8.71,1172.0,529
2017-09-11 09:55,8.71,8.7,8.72,8.67,1590.0,529
2017-09-11 10:00,8.7,8.69,8.7,8.68,445.0,529
2017-09-11 10:05,8.69,8.69,8.7,8.68,374.0,529
2017-09-11 10:10,8.69,8.7,8.71,8.69,888.0,529
2017-09-11 10:15,8.7,8.7,8.71,8.7,380.0,529
2017-09-11 10:20,8.7,8.71,8.72,8.7,1140.0,529
2017-09-11 10:25,8.71,8.72,8.72,8.7,585.0,529
2017-09-11 10:30,8.72,8.71,8.72,8.71,645.0,529
2017-09-11 10:35,8.71,8.72,8.72,8.71,466.0,529
2017-09-11 10:40,8.72,8.72,8.72,8.71,386.0,529
2017-09-11 10:45,8.72,8.72,8.72,8.71,576.0,529
2017-09-11 10:50,8.72,8.73,8.73,8.71,472.0,529
2017-09-11 10:55,8.73,8.73,8.73,8.71,88.0,529
2017-09-11 11:00,8.73,8.73,8.73,8.71,299.0,529
2017-09-11 11:05,8.73,8.72,8.73,8.72,815.0,529
2017-09-11 11:10,8.73,8.71,8.73,8.71,269.0,529
2017-09-11 11:15,8.71,8.72,8.73,8.71,217.0,529
2017-09-11 11:20,8.72,8.72,8.73,8.71,327.0,529
2017-09-11 11:25,8.72,8.73,8.73,8.72,203.0,529
2017-09-11 11:30,8.73,8.72,8.73,8.72,290.0,529
2017-09-11 13:05,8.72,8.72,8.73,8.71,859.0,529
2017-09-11 13:10,8.72,8.72,8.72,8.71,633.0,529
2017-09-11 13:15,8.72,8.72,8.73,8.71,431.0,529
2017-09-11 13:20,8.72,8.72,8.73,8.72,207.0,529
2017-09-11 13:25,8.72,8.72,8.73,8.72,518.0,529
2017-09-11 13:30,8.72,8.73,8.73,8.71,340.0,529
2017-09-11 13:35,8.73,8.72,8.73,8.71,423.0,529
2017-09-11 13:40,8.72,8.73,8.73,8.71,481.0,529
2017-09-11 13:45,8.73,8.73,8.74,8.72,223.0,529
2017-09-11 13:50,8.73,8.72,8.73,8.71,333.0,529
2017-09-11 13:55,8.72,8.72,8.73,8.71,251.0,529
2017-09-11 14:00,8.72,8.73,8.73,8.71,371.0,529
2017-09-11 14:05,8.73,8.72,8.73,8.71,204.0,529
2017-09-11 14:10,8.72,8.71,8.73,8.71,429.0,529
2017-09-11 14:15,8.71,8.73,8.73,8.71,163.0,529
2017-09-11 14:20,8.73,8.73,8.73,8.72,539.0,529
2017-09-11 14:25,8.73,8.73,8.73,8.72,156.0,529
2017-09-11 14:30,8.73,8.73,8.74,8.72,205.0,529
2017-09-11 14:35,8.73,8.73,8.74,8.73,450.0,529
2017-09-11 14:40,8.73,8.74,8.74,8.73,654.0,529
2017-09-11 14:45,8.74,8.74,8.75,8.74,451.0,529
2017-09-11 14:50,8.74,8.75,8.75,8.73,974.0,529
2017-09-11 14:55,8.75,8.75,8.76,8.74,1340.0,529
2017-09-11 15:00,8.75,8.76,8.76,8.75,667.0,529
2017-09-12 09:35,8.79,8.74,8.79,8.74,427.0,529
2017-09-12 09:40,8.74,8.72,8.75,8.72,377.0,529
2017-09-12 09:45,8.72,8.74,8.74,8.72,337.0,529
2017-09-12 09:50,8.74,8.73,8.75,8.72,502.0,529
2017-09-12 09:55,8.73,8.72,8.74,8.72,686.0,529
2017-09-12 10:00,8.72,8.72,8.73,8.71,621.0,529
2017-09-12 10:05,8.72,8.71,8.74,8.71,2235.0,529
2017-09-12 10:10,8.71,8.72,8.75,8.71,496.0,529
2017-09-12 10:15,8.72,8.71,8.74,8.71,453.0,529
2017-09-12 10:20,8.71,8.72,8.74,8.71,322.0,529
2017-09-12 10:25,8.72,8.73,8.73,8.72,466.0,529
2017-09-12 10:30,8.73,8.72,8.73,8.72,680.0,529
2017-09-12 10:35,8.72,8.72,8.73,8.71,1315.0,529
2017-09-12 10:40,8.71,8.72,8.72,8.7,386.0,529
2017-09-12 10:45,8.72,8.74,8.74,8.72,1327.0,529
2017-09-12 10:50,8.74,8.72,8.74,8.72,875.0,529
2017-09-12 10:55,8.73,8.72,8.73,8.72,418.0,529
2017-09-12 11:00,8.72,8.72,8.74,8.72,1018.0,529
2017-09-12 11:05,8.72,8.71,8.73,8.71,410.0,529
2017-09-12 11:10,8.71,8.71,8.72,8.71,718.0,529
2017-09-12 11:15,8.71,8.72,8.72,8.71,299.0,529
2017-09-12 11:20,8.72,8.71,8.72,8.7,365.0,529
2017-09-12 11:25,8.72,8.71,8.73,8.71,216.0,529
2017-09-12 11:30,8.71,8.72,8.72,8.7,1302.0,529
2017-09-12 13:05,8.72,8.7,8.72,8.7,440.0,529
2017-09-12 13:10,8.7,8.72,8.72,8.7,476.0,529
2017-09-12 13:15,8.71,8.71,8.72,8.7,622.0,529
2017-09-12 13:20,8.71,8.77,8.78,8.71,2957.0,529
2017-09-12 13:25,8.77,8.76,8.77,8.74,907.0,529
2017-09-12 13:30,8.76,8.76,8.76,8.75,630.0,529
2017-09-12 13:35,8.76,8.75,8.77,8.75,499.0,529
2017-09-12 13:40,8.75,8.76,8.77,8.75,592.0,529
2017-09-12 13:45,8.76,8.77,8.78,8.75,947.0,529
2017-09-12 13:50,8.77,8.77,8.78,8.77,347.0,529
2017-09-12 13:55,8.77,8.77,8.78,8.76,399.0,529
2017-09-12 14:00,8.77,8.77,8.78,8.76,427.0,529
2017-09-12 14:05,8.77,8.77,8.78,8.76,544.0,529
2017-09-12 14:10,8.77,8.74,8.78,8.74,1128.0,529
2017-09-12 14:15,8.74,8.76,8.76,8.74,741.0,529
2017-09-12 14:20,8.76,8.73,8.76,8.72,843.0,529
2017-09-12 14:25,8.73,8.73,8.74,8.72,432.0,529
2017-09-12 14:30,8.73,8.73,8.74,8.72,283.0,529
2017-09-12 14:35,8.74,8.73,8.74,8.72,387.0,529
2017-09-12 14:40,8.73,8.7,8.74,8.7,695.0,529
2017-09-12 14:45,8.7,8.7,8.72,8.7,500.0,529
2017-09-12 14:50,8.7,8.7,8.71,8.69,1203.0,529
2017-09-12 14:55,8.7,8.69,8.7,8.69,1236.0,529
2017-09-12 15:00,8.69,8.7,8.7,8.69,344.0,529
